id,name,portion_g,energy_kcal,protein_g,fat_g,carbs_g,fiber_g,calcium_mg,iron_mg,sodium_mg,defaultUnit,units,unitConversions,nutritionPer100g,category,source_pdf,page,notes
creme_de_arroz_pó,"Creme de arroz, pó",100,386.0,7.0,1.2,83.9,1.1,7.0,0.6,1.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""prato fundo"", ""prato raso"", ""concha"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""prato fundo"": 300, ""prato raso"": 150, ""concha"": 120, ""kg"": 1000}","{""calories"": 386.0, ""energy_kj"": 1615.0, ""protein"": 7.0, ""fat"": 1.2, ""carbs"": 83.9, ""fiber"": 1.1, ""moisture"": 7.3, ""ash"": 0.5, ""calcium"": 7.0, ""magnesium"": 51.0, ""manganese"": 1.24, ""phosphorus"": 153.0, ""iron"": 0.6, ""sodium"": 1.0, ""potassium"": 115.0, ""copper"": 0.04, ""zinc"": 1.9, ""thiamine"": 0.22, ""pyridoxine"": 0.05}",Cereais,#1food-moz.pdf,1,Entry 27 from source table
creme_de_milho_pó,"Creme de milho, pó",100,333.0,4.8,1.6,86.1,3.7,323.0,4.3,594.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 333.0, ""energy_kj"": 1393.0, ""protein"": 4.8, ""fat"": 1.6, ""carbs"": 86.1, ""fiber"": 3.7, ""moisture"": 5.7, ""ash"": 1.7, ""calcium"": 323.0, ""magnesium"": 30.0, ""manganese"": 0.2, ""phosphorus"": 303.0, ""iron"": 4.3, ""sodium"": 594.0, ""potassium"": 166.0, ""copper"": 0.04, ""zinc"": 0.8, ""thiamine"": 0.74, ""pyridoxine"": 2.05, ""vitamin_c"": 96.3}",Cereais,#1food-moz.pdf,1,Entry 28 from source table
curau_milho_verde,"Curau, milho verde",100,78.0,2.4,1.6,13.9,0.5,53.0,0.4,21.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 78.0, ""energy_kj"": 328.0, ""protein"": 2.4, ""fat"": 1.6, ""carbs"": 13.9, ""fiber"": 0.5, ""cholesterol"": 5.0, ""moisture"": 81.6, ""ash"": 0.5, ""calcium"": 53.0, ""magnesium"": 16.0, ""manganese"": 0.06, ""phosphorus"": 75.0, ""iron"": 0.4, ""sodium"": 21.0, ""potassium"": 162.0, ""copper"": 0.03, ""zinc"": 0.4, ""retinol"": 12.0, ""re"": 20.0, ""rae"": 16.0, ""thiamine"": 0.04, ""riboflavin"": 0.07}",Cereais,#1food-moz.pdf,1,Entry 29 from source table
curau_milho_verde_mistura_para,"Curau, milho verde, mistura para",100,402.0,2.2,13.4,79.8,2.5,31.0,0.9,223.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 402.0, ""energy_kj"": 1683.0, ""protein"": 2.2, ""fat"": 13.4, ""carbs"": 79.8, ""fiber"": 2.5, ""moisture"": 3.9, ""ash"": 0.7, ""calcium"": 31.0, ""magnesium"": 9.0, ""manganese"": 0.05, ""phosphorus"": 45.0, ""iron"": 0.9, ""sodium"": 223.0, ""potassium"": 55.0, ""copper"": 0.03, ""zinc"": 0.2, ""thiamine"": 0.13}",Cereais,#1food-moz.pdf,1,Entry 30 from source table
farinha_de_arroz_enriquecida,"Farinha, de arroz, enriquecida",100,363.0,1.3,0.3,85.5,0.6,1.0,31.4,17.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""prato fundo"", ""prato raso"", ""concha"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""prato fundo"": 300, ""prato raso"": 150, ""concha"": 120, ""kg"": 1000}","{""calories"": 363.0, ""energy_kj"": 1519.0, ""protein"": 1.3, ""fat"": 0.3, ""carbs"": 85.5, ""fiber"": 0.6, ""moisture"": 12.7, ""ash"": 0.2, ""calcium"": 1.0, ""magnesium"": 4.0, ""manganese"": 0.04, ""phosphorus"": 36.0, ""iron"": 31.4, ""sodium"": 17.0, ""potassium"": 13.0, ""zinc"": 8.5, ""thiamine"": 3.23, ""pyridoxine"": 3.47, ""niacin"": 24.42, ""vitamin_c"": 173.6}",Cereais,#1food-moz.pdf,1,Entry 31 from source table
farinha_de_centeio_integral,"Farinha, de centeio, integral",100,336.0,12.5,1.8,73.3,15.5,34.0,4.7,41.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 336.0, ""energy_kj"": 1405.0, ""protein"": 12.5, ""fat"": 1.8, ""carbs"": 73.3, ""fiber"": 15.5, ""moisture"": 10.8, ""ash"": 1.7, ""calcium"": 34.0, ""magnesium"": 120.0, ""manganese"": 3.86, ""phosphorus"": 340.0, ""iron"": 4.7, ""sodium"": 41.0, ""potassium"": 334.0, ""copper"": 0.56, ""zinc"": 2.7, ""thiamine"": 0.29, ""riboflavin"": 0.03, ""pyridoxine"": 0.08}",Cereais,#1food-moz.pdf,1,Entry 32 from source table
farinha_de_milho_amarela,"Farinha, de milho, amarela",100,351.0,7.2,1.5,79.1,5.5,1.0,2.3,45.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 351.0, ""energy_kj"": 1467.0, ""protein"": 7.2, ""fat"": 1.5, ""carbs"": 79.1, ""fiber"": 5.5, ""moisture"": 11.8, ""ash"": 0.5, ""calcium"": 1.0, ""magnesium"": 31.0, ""phosphorus"": 84.0, ""iron"": 2.3, ""sodium"": 45.0, ""potassium"": 58.0, ""copper"": 0.27, ""zinc"": 0.6, ""re"": 18.0, ""rae"": 9.0, ""thiamine"": 0.25, ""pyridoxine"": 0.25}",Cereais,#1food-moz.pdf,1,Entry 33 from source table
farinha_de_rosca,"Farinha, de rosca",100,371.0,11.4,1.5,75.8,4.8,35.0,6.7,333.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 371.0, ""energy_kj"": 1550.0, ""protein"": 11.4, ""fat"": 1.5, ""carbs"": 75.8, ""fiber"": 4.8, ""moisture"": 9.8, ""ash"": 1.6, ""calcium"": 35.0, ""magnesium"": 57.0, ""manganese"": 1.62, ""phosphorus"": 195.0, ""iron"": 6.7, ""sodium"": 333.0, ""potassium"": 212.0, ""copper"": 0.26, ""zinc"": 1.7, ""thiamine"": 0.25, ""pyridoxine"": 0.09}",Alimentos,#1food-moz.pdf,1,Entry 34 from source table
farinha_de_trigo,"Farinha, de trigo",100,360.0,9.8,1.4,75.1,2.3,18.0,1.0,1.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 360.0, ""energy_kj"": 1508.0, ""protein"": 9.8, ""fat"": 1.4, ""carbs"": 75.1, ""fiber"": 2.3, ""moisture"": 13.0, ""ash"": 0.8, ""calcium"": 18.0, ""magnesium"": 31.0, ""manganese"": 0.46, ""phosphorus"": 115.0, ""iron"": 1.0, ""sodium"": 1.0, ""potassium"": 151.0, ""copper"": 0.15, ""zinc"": 0.8, ""thiamine"": 0.31, ""niacin"": 0.89}",Cereais,#1food-moz.pdf,1,Entry 35 from source table
farinha_láctea_de_cereais,"Farinha, láctea, de cereais",100,415.0,11.9,5.8,77.8,1.9,196.0,8.7,125.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 415.0, ""energy_kj"": 1736.0, ""protein"": 11.9, ""fat"": 5.8, ""carbs"": 77.8, ""fiber"": 1.9, ""cholesterol"": 11.0, ""moisture"": 2.7, ""ash"": 1.9, ""calcium"": 196.0, ""magnesium"": 58.0, ""manganese"": 1.49, ""phosphorus"": 296.0, ""iron"": 8.7, ""sodium"": 125.0, ""potassium"": 366.0, ""copper"": 0.19, ""zinc"": 1.7, ""retinol"": 492.0, ""thiamine"": 1.43, ""riboflavin"": 1.13, ""pyridoxine"": 1.14, ""niacin"": 9.5, ""vitamin_c"": 24.3}",Alimentos,#1food-moz.pdf,1,Entry 36 from source table
lasanha_massa_fresca_cozida,"Lasanha, massa fresca, cozida",100,164.0,5.8,1.2,32.5,1.6,10.0,1.2,207.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""fatia"", ""fatia fina"", ""fatia grossa"", ""pão francês"", ""pãozinho"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 50, ""fatia"": 25, ""fatia fina"": 20, ""fatia grossa"": 35, ""pão francês"": 50, ""pãozinho"": 50, ""xícara"": 100, ""kg"": 1000}","{""calories"": 164.0, ""energy_kj"": 685.0, ""protein"": 5.8, ""fat"": 1.2, ""carbs"": 32.5, ""fiber"": 1.6, ""moisture"": 59.6, ""ash"": 0.9, ""calcium"": 10.0, ""magnesium"": 4.0, ""manganese"": 0.2, ""phosphorus"": 42.0, ""iron"": 1.2, ""sodium"": 207.0, ""potassium"": 54.0, ""copper"": 0.07, ""zinc"": 0.4, ""thiamine"": 0.04, ""niacin"": 3.96}",Pães,#1food-moz.pdf,1,Entry 37 from source table
lasanha_massa_fresca_crua,"Lasanha, massa fresca, crua",100,220.0,7.0,1.3,45.1,1.6,17.0,1.9,667.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""fatia"", ""fatia fina"", ""fatia grossa"", ""pão francês"", ""pãozinho"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 50, ""fatia"": 25, ""fatia fina"": 20, ""fatia grossa"": 35, ""pão francês"": 50, ""pãozinho"": 50, ""xícara"": 100, ""kg"": 1000}","{""calories"": 220.0, ""energy_kj"": 922.0, ""protein"": 7.0, ""fat"": 1.3, ""carbs"": 45.1, ""fiber"": 1.6, ""moisture"": 45.0, ""ash"": 1.6, ""calcium"": 17.0, ""magnesium"": 13.0, ""manganese"": 0.34, ""phosphorus"": 82.0, ""iron"": 1.9, ""sodium"": 667.0, ""potassium"": 137.0, ""copper"": 0.1, ""zinc"": 0.8, ""thiamine"": 0.08}",Pães,#1food-moz.pdf,1,Entry 38 from source table
macarrão_instantâneo,"Macarrão, instantâneo",100,436.0,8.8,17.2,62.4,5.6,18.0,0.8,1516.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""fatia"", ""fatia fina"", ""fatia grossa"", ""pão francês"", ""pãozinho"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 50, ""fatia"": 25, ""fatia fina"": 20, ""fatia grossa"": 35, ""pão francês"": 50, ""pãozinho"": 50, ""xícara"": 100, ""kg"": 1000}","{""calories"": 436.0, ""energy_kj"": 1824.0, ""protein"": 8.8, ""fat"": 17.2, ""carbs"": 62.4, ""fiber"": 5.6, ""moisture"": 6.0, ""ash"": 5.6, ""calcium"": 18.0, ""magnesium"": 19.0, ""manganese"": 0.25, ""phosphorus"": 112.0, ""iron"": 0.8, ""sodium"": 1516.0, ""potassium"": 148.0, ""copper"": 0.1, ""zinc"": 0.5, ""thiamine"": 1.18, ""riboflavin"": 0.04, ""pyridoxine"": 0.53, ""niacin"": 9.37}",Pães,#1food-moz.pdf,1,Entry 39 from source table
macarrão_trigo_cru,"Macarrão, trigo, cru",100,371.0,10.0,1.3,77.9,2.9,17.0,0.9,7.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 371.0, ""energy_kj"": 1553.0, ""protein"": 10.0, ""fat"": 1.3, ""carbs"": 77.9, ""fiber"": 2.9, ""moisture"": 10.2, ""ash"": 0.5, ""calcium"": 17.0, ""magnesium"": 28.0, ""manganese"": 0.53, ""phosphorus"": 100.0, ""iron"": 0.9, ""sodium"": 7.0, ""potassium"": 147.0, ""copper"": 0.15, ""zinc"": 0.8, ""thiamine"": 0.18, ""riboflavin"": 0.02, ""niacin"": 3.57}",Cereais,#1food-moz.pdf,1,Entry 40 from source table
macarrão_trigo_cru_com_ovos,"Macarrão, trigo, cru, com ovos",100,371.0,10.3,2.0,76.6,2.3,19.0,0.9,15.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 371.0, ""energy_kj"": 1550.0, ""protein"": 10.3, ""fat"": 2.0, ""carbs"": 76.6, ""fiber"": 2.3, ""cholesterol"": 18.0, ""moisture"": 10.6, ""ash"": 0.5, ""calcium"": 19.0, ""manganese"": 0.4, ""phosphorus"": 118.0, ""iron"": 0.9, ""sodium"": 15.0, ""potassium"": 134.0, ""copper"": 0.14, ""zinc"": 0.8, ""thiamine"": 0.11, ""riboflavin"": 0.05, ""pyridoxine"": 0.03, ""niacin"": 4.37}",Cereais,#1food-moz.pdf,1,Entry 41 from source table
milho_amido_cru,"Milho, amido, cru",100,361.0,0.6,NULL,87.1,0.7,1.0,0.1,8.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 361.0, ""energy_kj"": 1512.0, ""protein"": 0.6, ""carbs"": 87.1, ""fiber"": 0.7, ""moisture"": 12.2, ""ash"": 0.1, ""calcium"": 1.0, ""magnesium"": 3.0, ""manganese"": 0.02, ""phosphorus"": 13.0, ""iron"": 0.1, ""sodium"": 8.0, ""potassium"": 9.0, ""copper"": 0.02, ""zinc"": 0.1}",Cereais,#1food-moz.pdf,1,Entry 42 from source table
milho_fubá_cru,"Milho, fubá, cru",100,353.0,7.2,1.9,78.9,4.7,3.0,0.9,NULL,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 353.0, ""energy_kj"": 1479.0, ""protein"": 7.2, ""fat"": 1.9, ""carbs"": 78.9, ""fiber"": 4.7, ""moisture"": 11.5, ""ash"": 0.6, ""calcium"": 3.0, ""magnesium"": 41.0, ""manganese"": 0.34, ""phosphorus"": 108.0, ""iron"": 0.9, ""potassium"": 168.0, ""copper"": 0.08, ""zinc"": 1.1, ""re"": 26.0, ""rae"": 13.0, ""thiamine"": 0.25, ""niacin"": 0.75}",Cereais,#1food-moz.pdf,1,Entry 43 from source table
milho_verde_cru,"Milho, verde, cru",100,138.0,6.6,0.6,28.6,3.9,2.0,0.4,1.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 138.0, ""energy_kj"": 578.0, ""protein"": 6.6, ""fat"": 0.6, ""carbs"": 28.6, ""fiber"": 3.9, ""moisture"": 63.5, ""ash"": 0.7, ""calcium"": 2.0, ""magnesium"": 33.0, ""manganese"": 0.12, ""phosphorus"": 113.0, ""iron"": 0.4, ""sodium"": 1.0, ""potassium"": 185.0, ""copper"": 0.05, ""zinc"": 0.5, ""re"": 32.0, ""rae"": 16.0, ""thiamine"": 0.3, ""pyridoxine"": 0.04}",Cereais,#1food-moz.pdf,1,Entry 44 from source table
milho_verde_enlatado_drenado,"Milho, verde, enlatado, drenado",100,98.0,3.2,2.4,17.1,4.6,2.0,0.6,260.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 98.0, ""energy_kj"": 408.0, ""protein"": 3.2, ""fat"": 2.4, ""carbs"": 17.1, ""fiber"": 4.6, ""moisture"": 76.2, ""ash"": 1.1, ""calcium"": 2.0, ""magnesium"": 20.0, ""manganese"": 0.09, ""phosphorus"": 61.0, ""iron"": 0.6, ""sodium"": 260.0, ""potassium"": 162.0, ""copper"": 0.05, ""zinc"": 0.5, ""re"": 48.0, ""rae"": 24.0, ""riboflavin"": 0.05, ""niacin"": 3.74, ""vitamin_c"": 1.7}",Cereais,#1food-moz.pdf,1,Entry 45 from source table
mingau_tradicional_pó,"Mingau tradicional, pó",100,373.0,0.6,0.4,89.3,0.9,522.0,42.0,15.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 373.0, ""energy_kj"": 1562.0, ""protein"": 0.6, ""fat"": 0.4, ""carbs"": 89.3, ""fiber"": 0.9, ""moisture"": 8.1, ""ash"": 1.6, ""calcium"": 522.0, ""magnesium"": 4.0, ""phosphorus"": 273.0, ""iron"": 42.0, ""sodium"": 15.0, ""zinc"": 15.2, ""retinol"": 1533.0, ""thiamine"": 3.41, ""pyridoxine"": 3.11, ""niacin"": 19.39}",Alimentos,#1food-moz.pdf,1,Entry 46 from source table
pamonha_barra_para_cozimento_précozida,"Pamonha, barra para cozimento, pré-cozida",100,171.0,2.6,4.8,30.7,2.4,4.0,0.4,132.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""porção"", ""colher de sopa"", ""colher de chá"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 100, ""porção"": 150, ""colher de sopa"": 15, ""colher de chá"": 5, ""xícara"": 150, ""kg"": 1000}","{""calories"": 171.0, ""energy_kj"": 716.0, ""protein"": 2.6, ""fat"": 4.8, ""carbs"": 30.7, ""fiber"": 2.4, ""moisture"": 61.3, ""ash"": 0.6, ""calcium"": 4.0, ""magnesium"": 15.0, ""manganese"": 0.12, ""phosphorus"": 55.0, ""iron"": 0.4, ""sodium"": 132.0, ""potassium"": 125.0, ""copper"": 0.03, ""zinc"": 0.4}",Alimentos,#1food-moz.pdf,1,Entry 47 from source table
pão_aveia_forma,"Pão, aveia, forma",100,343.0,12.4,5.7,59.6,6.0,109.0,4.7,606.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 343.0, ""energy_kj"": 1435.0, ""protein"": 12.4, ""fat"": 5.7, ""carbs"": 59.6, ""fiber"": 6.0, ""moisture"": 19.9, ""ash"": 2.5, ""calcium"": 109.0, ""magnesium"": 57.0, ""manganese"": 1.08, ""phosphorus"": 182.0, ""iron"": 4.7, ""sodium"": 606.0, ""potassium"": 210.0, ""copper"": 0.14, ""zinc"": 1.7, ""thiamine"": 0.09, ""riboflavin"": 0.03, ""pyridoxine"": 0.08}",Cereais,#1food-moz.pdf,1,Entry 48 from source table
pão_de_soja,"Pão, de soja",100,309.0,11.3,3.6,56.5,5.7,90.0,3.3,663.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""colher de sopa"", ""concha"", ""prato fundo"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 180, ""colher de sopa"": 12, ""concha"": 100, ""prato fundo"": 250, ""kg"": 1000}","{""calories"": 309.0, ""energy_kj"": 1292.0, ""protein"": 11.3, ""fat"": 3.6, ""carbs"": 56.5, ""fiber"": 5.7, ""moisture"": 26.0, ""ash"": 2.5, ""calcium"": 90.0, ""magnesium"": 48.0, ""manganese"": 0.57, ""phosphorus"": 153.0, ""iron"": 3.3, ""sodium"": 663.0, ""potassium"": 296.0, ""copper"": 0.16, ""zinc"": 1.5, ""thiamine"": 0.07, ""riboflavin"": 0.04, ""pyridoxine"": 0.79}",Leguminosas,#1food-moz.pdf,1,Entry 49 from source table
pão_glúten_forma,"Pão, glúten, forma",100,253.0,12.0,2.7,44.1,2.5,156.0,5.7,22.0,100g,"[""100g"", ""gramas"", ""g"", ""unidade"", ""fatia"", ""fatia fina"", ""fatia grossa"", ""pão francês"", ""pãozinho"", ""xícara"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""unidade"": 50, ""fatia"": 25, ""fatia fina"": 20, ""fatia grossa"": 35, ""pão francês"": 50, ""pãozinho"": 50, ""xícara"": 100, ""kg"": 1000}","{""calories"": 253.0, ""energy_kj"": 1059.0, ""protein"": 12.0, ""fat"": 2.7, ""carbs"": 44.1, ""fiber"": 2.5, ""moisture"": 40.7, ""ash"": 0.5, ""calcium"": 156.0, ""magnesium"": 24.0, ""manganese"": 0.51, ""phosphorus"": 105.0, ""iron"": 5.7, ""sodium"": 22.0, ""potassium"": 65.0, ""copper"": 0.06, ""zinc"": 1.3, ""thiamine"": 0.04, ""riboflavin"": 0.03}",Pães,#1food-moz.pdf,1,Entry 50 from source table
pão_milho_forma,"Pão, milho, forma",100,292.0,8.3,3.1,56.4,4.3,78.0,3.0,507.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 292.0, ""energy_kj"": 1222.0, ""protein"": 8.3, ""fat"": 3.1, ""carbs"": 56.4, ""fiber"": 4.3, ""cholesterol"": 6.0, ""moisture"": 30.4, ""ash"": 1.8, ""calcium"": 78.0, ""magnesium"": 29.0, ""manganese"": 0.37, ""phosphorus"": 110.0, ""iron"": 3.0, ""sodium"": 507.0, ""potassium"": 89.0, ""copper"": 0.1, ""zinc"": 0.8, ""thiamine"": 0.08, ""pyridoxine"": 0.08}",Cereais,#1food-moz.pdf,1,Entry 51 from source table
pão_trigo_forma_integral,"Pão, trigo, forma, integral",100,253.0,9.4,3.7,49.9,6.9,132.0,3.0,506.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 253.0, ""energy_kj"": 1059.0, ""protein"": 9.4, ""fat"": 3.7, ""carbs"": 49.9, ""fiber"": 6.9, ""moisture"": 34.7, ""ash"": 2.3, ""calcium"": 132.0, ""magnesium"": 60.0, ""manganese"": 1.62, ""phosphorus"": 193.0, ""iron"": 3.0, ""sodium"": 506.0, ""potassium"": 163.0, ""copper"": 0.15, ""zinc"": 1.6, ""thiamine"": 0.08, ""riboflavin"": 0.04, ""pyridoxine"": 0.15}",Cereais,#1food-moz.pdf,1,Entry 52 from source table
pão_trigo_francês,"Pão, trigo, francês",100,300.0,8.0,3.1,58.6,2.3,16.0,1.0,648.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 300.0, ""energy_kj"": 1254.0, ""protein"": 8.0, ""fat"": 3.1, ""carbs"": 58.6, ""fiber"": 2.3, ""moisture"": 28.5, ""ash"": 1.8, ""calcium"": 16.0, ""magnesium"": 25.0, ""manganese"": 0.46, ""phosphorus"": 95.0, ""iron"": 1.0, ""sodium"": 648.0, ""potassium"": 142.0, ""copper"": 0.13, ""zinc"": 0.8, ""retinol"": 3.0, ""thiamine"": 0.39, ""riboflavin"": 0.67, ""pyridoxine"": 0.6, ""niacin"": 2.34}",Cereais,#1food-moz.pdf,1,Entry 53 from source table
pão_trigo_sovado,"Pão, trigo, sovado",100,311.0,8.4,2.8,61.5,2.4,52.0,2.3,431.0,100g,"[""100g"", ""gramas"", ""g"", ""xícara"", ""xícara de chá"", ""colher de sopa"", ""colher de chá"", ""kg""]","{""100g"": 100, ""gramas"": 1, ""g"": 1, ""xícara"": 200, ""xícara de chá"": 200, ""colher de sopa"": 15, ""colher de chá"": 5, ""kg"": 1000}","{""calories"": 311.0, ""energy_kj"": 1301.0, ""protein"": 8.4, ""fat"": 2.8, ""carbs"": 61.5, ""fiber"": 2.4, ""cholesterol"": 17.0, ""moisture"": 25.8, ""ash"": 1.5, ""calcium"": 52.0, ""magnesium"": 22.0, ""manganese"": 0.31, ""phosphorus"": 101.0, ""iron"": 2.3, ""sodium"": 431.0, ""potassium"": 91.0, ""zinc"": 2.7, ""thiamine"": 0.08, ""riboflavin"": 0.04, ""pyridoxine"": 0.15}",Cereais,#1food-moz.pdf,1,Entry 54 from source table
